Title,Price_Raw,Price_PKR,Size_Raw,Size_Marla,Listing_URL,City,Property_Type,Bedrooms,Bathrooms,Location,Price_per_Marla,Area,Area_Grouped
5.5 Marla Beautiful House,2.74 Crore,27400000.000000004,5.5 Marla,5.5,https://www.zameen.com/Property/gujranwala_citi_housing_society_5_5_marla_beautiful_house-54664643-3083-1.html,Gujranwala,House,4.0,5.0,"Citi Housing Society, Gujranwala, Punjab",4981818.181818183,Citi Housing Society,Citi Housing Society
Brand New Stylish 10 Marla House For Sale In Citi Housing Gujranwala | Near King Mall | Demand 3.90 Crore,3.9 Crore,39000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_brand_new_stylish_10_marla_house_for_sale_in_citi_housing_gujranwala_near_king_mall_demand_3_90_crore-54222634-3083-1.html,Gujranwala,House,5.0,6.0,"Citi Housing Society, Gujranwala, Punjab",3900000.0,Citi Housing Society,Citi Housing Society
Affordable And Spacious 10 Marla Grey Structure House Available For Sale,2.94 Crore,29400000.0,10.0 Marla,10.0,https://www.zameen.com/Property/eminabad_more_royal_palm_city_affordable_and_spacious_10_marla_grey_structure_house_available_for_sale-54265627-11297-1.html,Gujranwala,House,5.0,5.0,"Eminabad More, Gujranwala, Punjab",2940000.0,Eminabad More,Eminabad More
Good Location Garden Town Phase 3 5 Marla House Up For Sale,2.4 Crore,24000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/garden_town_garden_town_phase_3_good_location_garden_town_phase_3_5_marla_house_up_for_sale-54495318-20133-1.html,Gujranwala,House,3.0,4.0,"Garden Town, Gujranwala, Punjab",4800000.0,Garden Town,Garden Town
Idyllic Good Location House Available In Garden Town Phase 3 For Sale,4.3 Crore,43000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/garden_town_garden_town_phase_3_idyllic_good_location_house_available_in_garden_town_phase_3_for_sale-54495323-20133-1.html,Gujranwala,House,5.0,6.0,"Garden Town, Gujranwala, Punjab",4300000.0,Garden Town,Garden Town
A Good Location 10 Marla House In Gujranwala Is On The Market For Sale,4.2 Crore,42000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/garden_town_garden_town_phase_3_a_good_location_10_marla_house_in_gujranwala_is_on_the_market_for_sale-54495322-20133-1.html,Gujranwala,House,5.0,6.0,"Garden Town, Gujranwala, Punjab",4200000.0,Garden Town,Garden Town
Prime Location Citi Housing - Phase 2 House Sized 5 Marla For sale,1.7 Crore,17000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/citi_housing_society_citi_housing_-_phase_2_prime_location_citi_housing_-_phase_2_house_sized_5_marla_for_sale-54558900-3085-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab",3400000.0,Citi Housing Society,Citi Housing Society
Prime Location In Citi Housing - Phase 1 11 Marla House For Sale,3.6 Crore,36000000.0,11.0 Marla,11.0,https://www.zameen.com/Property/citi_housing_society_citi_housing_-_phase_1_prime_location_in_citi_housing_-_phase_1_11_marla_house_for_sale-54558902-3084-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab",3272727.272727273,Citi Housing Society,Citi Housing Society
Fully Furnished 5 Marla House Available In Citi Housing Phase 3 - Block FF For Sale,2.25 Crore,22500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/citi_housing_phase_3_citi_housing_phase_3_-_block_ff_fully_furnished_5_marla_house_available_in_citi_housing_phase_3_-_block_ff_for_sale-54649330-21884-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab",4500000.0,Citi Housing Society,Citi Housing Society
Grey Structure 10 Marla House For Sale In Royal Palm City Gujranwala,2.9 Crore,29000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/eminabad_more_royal_palm_city_grey_structure_10_marla_house_for_sale_in_royal_palm_city_gujranwala-54598645-11297-1.html,Gujranwala,House,5.0,5.0,"Eminabad More, Gujranwala, Punjab",2900000.0,Eminabad More,Eminabad More
Affordable & Prime Location 10 Marla House Available For Sale,3.24 Crore,32400000.000000004,10.0 Marla,10.0,https://www.zameen.com/Property/eminabad_more_royal_palm_city_affordable_prime_location_10_marla_house_available_for_sale-54494501-11297-1.html,Gujranwala,House,5.0,5.0,"Eminabad More, Gujranwala, Punjab",3240000.0000000005,Eminabad More,Eminabad More
Central city House For Sale,3.6 Crore,36000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/peoples_colony_peoples_colony_-_block_x_central_city_house_for_sale-54651978-5230-1.html,Gujranwala,House,4.0,4.0,"Peoples Colony, Gujranwala, Punjab",3600000.0,Peoples Colony,Other
8 Marla Modern Double-Story House for Sale Prime Location,3.15 Crore,31500000.0,8.0 Marla,8.0,https://www.zameen.com/Property/garden_town_garden_town_phase_2_8_marla_modern_double-story_house_for_sale_prime_location-54582411-20132-1.html,Gujranwala,House,4.0,5.0,"Garden Town, Gujranwala, Punjab",3937500.0,Garden Town,Garden Town
Good Location 5 Marla House In Garden Town Phase 3 Is Best Option,2.5 Crore,25000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/garden_town_garden_town_phase_3_good_location_5_marla_house_in_garden_town_phase_3_is_best_option-54495320-20133-1.html,Gujranwala,House,3.0,4.0,"Garden Town, Gujranwala, Punjab",5000000.0,Garden Town,Garden Town
Affordable 10 Marla House Available For Sale,3.6 Crore,36000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/royal_palm_city_royal_palm_city_-_block_a_affordable_10_marla_house_available_for_sale-54168986-17210-1.html,Gujranwala,House,5.0,5.0,"Eminabad More, Gujranwala, Punjab",3600000.0,Eminabad More,Eminabad More
Prime location 05 Marla Fully Furnished House Available for Sale,2.49 Crore,24900000.000000004,5.0 Marla,5.0,https://www.zameen.com/Property/eminabad_more_royal_palm_city_prime_location_05_marla_fully_furnished_house_available_for_sale-54656302-11297-1.html,Gujranwala,House,4.0,4.0,"Eminabad More, Gujranwala, Punjab",4980000.000000001,Eminabad More,Eminabad More
Prime Location 10 Marla House For Sale In Citi Housing Society,4.8 Crore,48000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_prime_location_10_marla_house_for_sale_in_citi_housing_society-54350806-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab",4800000.0,Citi Housing Society,Citi Housing Society
Book A On Excellent Location 5 Marla House In Citi Housing Society,2.6 Crore,26000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_book_a_on_excellent_location_5_marla_house_in_citi_housing_society-54430528-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab",5200000.0,Citi Housing Society,Citi Housing Society
Book A Corner House Of 6 Marla In Royal Palm City Gujranwala,2.45 Crore,24500000.0,6.0 Marla,6.0,https://www.zameen.com/Property/eminabad_more_royal_palm_city_book_a_corner_house_of_6_marla_in_royal_palm_city_gujranwala-54430549-11297-1.html,Gujranwala,House,4.0,4.0,"Eminabad More, Gujranwala, Punjab",4083333.3333333335,Eminabad More,Eminabad More
Centrally Located Good Location House In Royal Palm City Is Available For Sale,2.25 Crore,22500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/eminabad_more_royal_palm_city_centrally_located_good_location_house_in_royal_palm_city_is_available_for_sale-54430550-11297-1.html,Gujranwala,House,4.0,4.0,"Eminabad More, Gujranwala, Punjab",4500000.0,Eminabad More,Eminabad More
A Prime Location 5 Marla House Is Up For Grabs In Citi Housing Society,2.15 Crore,21500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_a_prime_location_5_marla_house_is_up_for_grabs_in_citi_housing_society-54430552-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab",4300000.0,Citi Housing Society,Citi Housing Society
Prime Location 10 Marla House In Citi Housing Society Best Option,3.9 Crore,39000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_prime_location_10_marla_house_in_citi_housing_society_best_option-54430559-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab",3900000.0,Citi Housing Society,Citi Housing Society
Fair-Priced Good Location 10 Marla House Available In Garden Town Phase 3,4.4 Crore,44000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/garden_town_garden_town_phase_3_fair-priced_good_location_10_marla_house_available_in_garden_town_phase_3-54495324-20133-1.html,Gujranwala,House,5.0,6.0,"Garden Town, Gujranwala, Punjab",4400000.0,Garden Town,Garden Town
Get In Touch Now To Buy A Good Location House In Garden Town Phase 3,2.3 Crore,23000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/garden_town_garden_town_phase_3_get_in_touch_now_to_buy_a_good_location_house_in_garden_town_phase_3-54495321-20133-1.html,Gujranwala,House,3.0,4.0,"Garden Town, Gujranwala, Punjab",4600000.0,Garden Town,Garden Town
Prime Location House Of 5 Marla Available For Sale In Royal Palm City,2.25 Crore,22500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/eminabad_more_royal_palm_city_prime_location_house_of_5_marla_available_for_sale_in_royal_palm_city-54417607-11297-1.html,Gujranwala,House,4.0,4.0,"Eminabad More, Gujranwala, Punjab",4500000.0,Eminabad More,Eminabad More
10 Marla Beautiful Brand New House For Sale In A Block,3.5 Crore,35000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_bypass_fazaia_housing_scheme_10_marla_beautiful_brand_new_house_for_sale_in_a_block-50978304-8476-1.html,Gujranwala,House,3.0,3.0,"Gujranwala Bypass, Gujranwala, Punjab",3500000.0,Gujranwala Bypass,Other
Prime Location House Of 5 Marla Available For Sale In Citi Housing Society,1.75 Crore,17500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_prime_location_house_of_5_marla_available_for_sale_in_citi_housing_society-54637847-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab",3500000.0,Citi Housing Society,Citi Housing Society
Corner House Sized 7 Marla In Citi Housing Society,3.25 Crore,32500000.0,7.0 Marla,7.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_corner_house_sized_7_marla_in_citi_housing_society-54637846-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab",4642857.142857143,Citi Housing Society,Citi Housing Society
Prime Location 5 Marla House In Stunning Citi Housing Society Is Available For sale,2.35 Crore,23500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_prime_location_5_marla_house_in_stunning_citi_housing_society_is_available_for_sale-54637850-3083-1.html,Gujranwala,House,4.0,4.0,"Citi Housing Society, Gujranwala, Punjab",4700000.0,Citi Housing Society,Citi Housing Society
Prime Location 10 Marla House In Citi Housing Society,4.0 Crore,40000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_prime_location_10_marla_house_in_citi_housing_society-54637849-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab",4000000.0,Citi Housing Society,Citi Housing Society
Prime Location 10 Marla House In Citi Housing Society,4.5 Crore,45000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_prime_location_10_marla_house_in_citi_housing_society-54637855-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab",4500000.0,Citi Housing Society,Citi Housing Society
Smart Villas House For Sale,1.7 Crore,17000000.0,6.0 Marla,6.0,https://www.zameen.com/Property/gujranwala_bypass_fazaia_housing_scheme_smart_villas_house_for_sale-54649607-8476-1.html,Gujranwala,House,3.0,4.0,"Gujranwala Bypass, Gujranwala, Punjab",2833333.3333333335,Gujranwala Bypass,Other
10 Marla Spanish Design House,3.9 Crore,39000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/royal_palm_city_royal_palm_city_-_block_f_10_marla_spanish_design_house-53741290-17215-1.html,Gujranwala,House,6.0,6.0,"Eminabad More, Gujranwala, Punjab",3900000.0,Eminabad More,Eminabad More
Get In Touch Now To Buy A Prime Location 10 Marla House In Citi Housing Society,4.8 Crore,48000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_get_in_touch_now_to_buy_a_prime_location_10_marla_house_in_citi_housing_society-54637854-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab",4800000.0,Citi Housing Society,Citi Housing Society
10 Marla Spanish Style House On 100ft Road For Sale,3.9 Crore,39000000.0,10.1 Marla,10.1,https://www.zameen.com/Property/eminabad_more_royal_palm_city_10_marla_spanish_style_house_on_100ft_road_for_sale-54208916-11297-1.html,Gujranwala,House,5.0,5.0,"Eminabad More, Gujranwala, Punjab",3861386.1386138615,Eminabad More,Eminabad More
6Kw Solar+ Semi Furnished Beautifully Build 05 Marla House Available For Sale,2.3 Crore,23000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/eminabad_more_royal_palm_city_6kw_solar_semi_furnished_beautifully_build_05_marla_house_available_for_sale-54440108-11297-1.html,Gujranwala,House,4.0,4.0,"Eminabad More, Gujranwala, Punjab",4600000.0,Eminabad More,Eminabad More
Good Location 3 Marla House For Sale In Garden Town,1.8 Crore,18000000.0,3.0 Marla,3.0,https://www.zameen.com/Property/garden_town_garden_town_phase_3_good_location_3_marla_house_for_sale_in_garden_town-54587122-20133-1.html,Gujranwala,House,3.0,4.0,"Garden Town, Gujranwala, Punjab",6000000.0,Garden Town,Garden Town
5 Mrla Brand New House for sale Citi Housing Gujranwala,2.6 Crore,26000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_5_mrla_brand_new_house_for_sale_citi_housing_gujranwala-54192540-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab",5200000.0,Citi Housing Society,Citi Housing Society
Get An Attractive Prime Location House In Citi Housing Society Under Rs. 23500000,2.35 Crore,23500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_get_an_attractive_prime_location_house_in_citi_housing_society_under_rs_23500000-54430563-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab",2350000.0,Citi Housing Society,Citi Housing Society
To Sale You Can Find Spacious Corner House In Citi Housing Society,6.7 Crore,67000000.0,14.0 Marla,14.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_to_sale_you_can_find_spacious_corner_house_in_citi_housing_society-54528593-3083-1.html,Gujranwala,House,6.0,6.0,"Citi Housing Society, Gujranwala, Punjab",4785714.285714285,Citi Housing Society,Citi Housing Society
Prime Location 10 Marla House Ideally Situated In Citi Housing Phase 1 - Block AA,5.25 Crore,52500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/citi_housing_phase_1_citi_housing_phase_1_-_block_aa_prime_location_10_marla_house_ideally_situated_in_citi_housing_phase_1_-_block_aa-54661673-14587-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab",5250000.0,Citi Housing Society,Citi Housing Society
5 Marla Beautiful Brand New House For Sale In A Block,1.99 Crore,19900000.0,5.0 Marla,5.0,https://www.zameen.com/Property/fazaia_housing_scheme_fazaia_housing_scheme_-_hercules_block_5_marla_beautiful_brand_new_house_for_sale_in_a_block-53012035-17465-1.html,Gujranwala,House,3.0,4.0,"Gujranwala Bypass, Gujranwala, Punjab",3980000.0,Gujranwala Bypass,Other
This Spanish style 5 Marla house available for sale in Citi housing Gujranwala,2.8 Crore,28000000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_this_spanish_style_5_marla_house_available_for_sale_in_citi_housing_gujranwala-54687052-3083-1.html,Gujranwala,House,4.0,5.0,"Citi Housing Society, Gujranwala, Punjab",5600000.0,Citi Housing Society,Citi Housing Society
Ultra modern 5 Marla house available for sale in Citi housing Gujranwala,2.45 Crore,24500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_ultra_modern_5_marla_house_available_for_sale_in_citi_housing_gujranwala-54687051-3083-1.html,Gujranwala,House,4.0,5.0,"Citi Housing Society, Gujranwala, Punjab",4900000.0,Citi Housing Society,Citi Housing Society
10 Marla Ultra Modern Semi Furnished House Available For Sale In Citi Housing Gujranwala,3.0 Crore,30000000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_10_marla_ultra_modern_semi_furnished_house_available_for_sale_in_citi_housing_gujranwala-54687050-3083-1.html,Gujranwala,House,5.0,6.0,"Citi Housing Society, Gujranwala, Punjab",3000000.0,Citi Housing Society,Citi Housing Society
Facing Park 5 Marla Modern Style House For Sale,2.15 Crore,21500000.0,5.0 Marla,5.0,https://www.zameen.com/Property/eminabad_more_royal_palm_city_facing_park_5_marla_modern_style_house_for_sale-54505134-11297-1.html,Gujranwala,House,4.0,4.0,"Eminabad More, Gujranwala, Punjab",4300000.0,Eminabad More,Eminabad More
16 Marla Luxury New Brand House Bloclk Chenab Dc Colony Gujranwala For Sale,7.0 Crore,70000000.0,16.0 Marla,16.0,https://www.zameen.com/Property/gujranwala_dc_colony_16_marla_luxury_new_brand_house_bloclk_chenab_dc_colony_gujranwala_for_sale-54362741-1227-1.html,Gujranwala,House,6.0,6.0,"DC Colony, Gujranwala, Punjab",4375000.0,DC Colony,DC Colony
This Is Your Chance To Buy Facing Park House In Citi Housing Society Citi Housing Society,5.25 Crore,52500000.0,10.0 Marla,10.0,https://www.zameen.com/Property/gujranwala_citi_housing_society_this_is_your_chance_to_buy_facing_park_house_in_citi_housing_society_citi_housing_society-54606908-3083-1.html,Gujranwala,House,5.0,5.0,"Citi Housing Society, Gujranwala, Punjab",5250000.0,Citi Housing Society,Citi Housing Society
